"CSIScontractID","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","IsFullAndOpen","IsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","numberofoffersreceived","multipleorsingleawardidc","AwardOrIDVcontractactiontype","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","MajorCommandID","simplearea"
9181544,NA,"2009-02-28","2009-02-28",21,22582136.98,0,0,2006,2011,1,"DAAE0798DT064","0031",NA,NA,276886,"","","",NA,NA,"Y","000","FAIR","A",NA,"False",NA,NA,22582136.98,"2006-05-25 00:00:00.0000000","2011-09-13 00:00:00.0000000",0,0,0,17053430.73,0,0,5528782,0,0,NA,0,1,0,0,0,16,1,0,1,NA,NA,2,"MULTIPLE AWARD","Indefinite Delivery Contract","2007-01-20 00:00:00.0000000","2009-02-28 00:00:00.0000000","","ORG-2877","R&D"
1187434,NA,"2011-06-30","2011-06-30",590,266227286.2448,0,0,2000,2013,0,"","F3460100C0111",NA,NA,23356,"","5700","",NA,NA,"","000","","A",NA,"",NA,NA,266227286.2448,"2000-02-10 00:00:00.0000000","2013-09-26 00:00:00.0000000",0,0,0,17102187.9,0,0,4298221,0,0,NA,1,1,0,0,0,27,1,1,1,NA,NA,1,NA,"Definitive Contract","2000-09-30 00:00:00.0000000","2008-09-30 00:00:00.0000000","","ORG-2825","Services"
8262498,NA,"2011-06-08","2011-06-08",1,189000,189000,189000,2011,2011,0,"","W9128F11P0058",NA,NA,23356,"","2100","W9128F",NA,NA,"J","000","","F",NA,"True",NA,NA,189000,"2011-06-01 00:00:00.0000000","2011-06-01 00:00:00.0000000",0,0,0,0,0,0,189000,189000,189000,1,0,0,0,0,0,0,0,0,1,NA,NA,1,NA,"Purchase Order","2011-06-08 00:00:00.0000000","2011-06-08 00:00:00.0000000","","ORG-2872","Products"
24738379,NA,"2009-01-14","2009-01-14",1,227500,227500,227500,2008,2008,1,"W9127S05D0008","0045",NA,NA,113905,"","2100","W9127S",NA,NA,"J","000","","D",NA,"True",NA,NA,227500,"2008-09-13 00:00:00.0000000","2008-09-13 00:00:00.0000000",0,0,0,0,0,0,227500,227500,227500,6,0,0,0,0,0,0,0,0,1,NA,NA,6,"SINGLE AWARD","Indefinite Delivery Contract","2009-01-14 00:00:00.0000000","2009-01-14 00:00:00.0000000","","ORG-2872","Services"
18401876,NA,"2008-06-09","2008-06-09",18,4731108.74,6651435,8987425,2006,2012,1,"HQ000604D0006","0013",NA,NA,250093,"","97JC","",NA,NA,"R","CAA","","A",NA,"False",NA,NA,4731108.74,"2006-09-25 00:00:00.0000000","2012-08-16 00:00:00.0000000",0,0,0,0,0,0,4660995,6651435,8987425,NA,0,1,0,1,1,1,1,1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract","2008-06-01 00:00:00.0000000","2008-06-01 00:00:00.0000000","","","Products"
22304514,NA,"2007-03-30","2007-03-30",1,4036680,4036680,4036680,2007,2007,1,"SPM50004D0239","0162",NA,NA,310004,"","97AS","SP0500",NA,NA,"K","000","","A",NA,"True",NA,NA,4036680,"2007-01-09 00:00:00.0000000","2007-01-09 00:00:00.0000000",0,0,0,0,0,0,4036680,4036680,4036680,2,0,0,0,0,0,0,0,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2007-03-30 00:00:00.0000000","2007-03-30 00:00:00.0000000","","ORG-2781","Products"
10044408,NA,"2012-01-31","2012-01-31",2,2074318.73,2074318.73,2074318.73,2012,2012,1,"FA810108D0006","1288",NA,NA,370635,"","5700","FA8101",NA,NA,"J","000","","D",NA,"True",NA,NA,2074318.73,"2011-12-28 00:00:00.0000000","2011-12-29 00:00:00.0000000",0,0,0,0,0,0,2074318.73,2074318.73,2074318.73,NA,0,1,0,0,0,0,0,0,1,NA,NA,6,"SINGLE AWARD","Indefinite Delivery Contract","2012-01-31 00:00:00.0000000","2012-01-31 00:00:00.0000000","","ORG-2825","Services"
4322016,NA,"2007-07-04","2007-07-04",1,6465000,6465000,6465000,2007,2007,0,"","SPM1C107C1004",NA,NA,23356,"","97AS","SPM1C1",NA,NA,"J","000","","A",NA,"True",NA,NA,6465000,"2007-04-05 00:00:00.0000000","2007-04-05 00:00:00.0000000",0,0,0,0,0,0,6465000,6465000,6465000,2,0,0,0,0,0,0,0,1,1,NA,NA,2,NA,"Definitive Contract","2007-07-04 00:00:00.0000000","2007-07-04 00:00:00.0000000","","ORG-2790","Products"
25009709,NA,"2010-11-15","2010-11-15",1,438488.44,438488.44,438488.44,2011,2011,1,"W91QUZ07D0011","V7Y8",NA,NA,351086,"","1700","N65236",NA,NA,"J","000","","A",NA,"True",NA,NA,438488.44,"2010-10-18 00:00:00.0000000","2010-10-18 00:00:00.0000000",0,0,0,0,0,0,438488.44,438488.44,438488.44,17,0,0,0,0,0,0,0,1,1,NA,NA,17,"SINGLE AWARD","Indefinite Delivery Contract","2010-11-15 00:00:00.0000000","2010-11-15 00:00:00.0000000","","ORG-2944","Products"
10577356,NA,NA,"2003-10-17",1,1126125,0,0,2003,2003,1,"GS02F0072N","DAAH0103F0070",NA,NA,71690,"","2100","AH01",NA,NA,"NO","1000","","A",NA,"",NA,NA,1126125,"2003-06-05 00:00:00.0000000","2003-06-05 00:00:00.0000000",0,0,0,0,0,0,1126125,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule","2003-10-17 00:00:00.0000000","","","ORG-2877","Products"
18701075,NA,"2012-09-30","2012-09-30",5,24801479,24801479,24801479,2012,2013,1,"N0003910D0028","0003",NA,NA,281064,"","1700","N00039",NA,NA,"J","000","","A",NA,"True",NA,NA,24801479,"2012-02-07 00:00:00.0000000","2013-02-27 00:00:00.0000000",0,0,0,0,0,0,36646047,36646047,36646047,NA,0,1,0,0,0,0,0,1,1,NA,NA,4,"SINGLE AWARD","Indefinite Delivery Contract","2012-10-07 00:00:00.0000000","2012-10-07 00:00:00.0000000","","ORG-2944","Products"
599662,NA,NA,"2001-08-31",1,84672,0,0,2000,2000,0,"","DAJA0200P1352",NA,NA,23356,"","2100","JA02",NA,NA,"J","1000","","A",NA,"True",NA,NA,84672,"2000-09-08 00:00:00.0000000","2000-09-08 00:00:00.0000000",0,0,0,0,0,0,84672,0,0,2,0,0,0,0,0,0,0,1,1,NA,NA,2,NA,"Purchase Order","2001-08-31 00:00:00.0000000","","","ORG-2855","Services"
8130974,NA,"2009-10-09","2009-10-09",2,621473.74,621473.74,621473.74,2009,2009,0,"","W911SE09P0223",NA,NA,23356,"","2100","W911SE",NA,NA,"J","000","","A",NA,"True",NA,NA,621473.74,"2009-09-01 00:00:00.0000000","2009-09-24 00:00:00.0000000",0,0,0,0,0,0,616481.24,616481.24,616481.24,NA,0,1,0,0,0,0,0,1,1,NA,NA,1,NA,"Purchase Order","2009-10-09 00:00:00.0000000","2009-10-09 00:00:00.0000000","","ORG-2877","Products"
24942394,NA,"2008-09-01","2008-09-01",6,25216333.16,25216333.16,25216333.16,2008,2008,1,"W91GY007D0018","0008",NA,NA,31877,"","2100","W91GY0",NA,NA,"J","000","","A",NA,"True",NA,NA,25216333.16,"2008-01-31 00:00:00.0000000","2008-09-01 00:00:00.0000000",0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract","2008-01-31 00:00:00.0000000","2008-01-31 00:00:00.0000000","","ORG-2874","Products"
10099007,NA,"2011-05-20","2011-05-20",13,15086720.44,14959466.88,14959466.88,2006,2011,1,"FA872604D0002","0008",NA,NA,155552,"","","",NA,NA,"J","000","","A",NA,"True",NA,NA,15086720.44,"2006-05-23 00:00:00.0000000","2011-06-03 00:00:00.0000000",0,0,0,1390186,-127253.56,-127253.56,13161688,15086720.44,15086720.44,NA,0,1,0,0,0,7,1,1,1,NA,NA,5,"SINGLE AWARD","Indefinite Delivery Contract","2009-07-09 00:00:00.0000000","2009-07-09 00:00:00.0000000","","ORG-2825","Products"
25044663,NA,"2020-09-15","2011-09-15",6,17125983.28,17125983.28,18688816.9,2010,2011,1,"W91WAW10D0077","0005",NA,NA,134932,"","2100","W91WAW",NA,NA,"J","000","FAIR","A",NA,"True",NA,NA,17125983.28,"2010-09-27 00:00:00.0000000","2011-09-15 00:00:00.0000000",0,0,0,0,0,0,12213460,18688516.89,18688516.89,NA,0,1,0,0,0,0,0,0,1,NA,NA,2,"MULTIPLE AWARD","Indefinite Delivery Contract","2011-09-15 00:00:00.0000000","2011-09-15 00:00:00.0000000","","ORG-2877","Services"
20626921,NA,"2007-08-23","2007-08-23",1,256698,256698,256698,2007,2007,1,"SPM20003D1666","JJ88",NA,NA,112792,"","97AS","SPM200",NA,NA,"J","000","","A",NA,"True",NA,NA,256698,"2007-08-23 00:00:00.0000000","2007-08-23 00:00:00.0000000",0,0,0,0,0,0,256698,256698,256698,2,0,0,0,0,0,0,0,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2007-08-23 00:00:00.0000000","2007-08-23 00:00:00.0000000","","ORG-2785","Products"
8097958,NA,"2011-02-20","2011-02-20",6,4239507.4,4239507.4,4608241.12,2009,2010,0,"","W911S009P0076",NA,NA,23356,"","2100","",NA,NA,"J","000","","D",NA,"True",NA,NA,4239507.4,"2009-02-06 00:00:00.0000000","2010-05-28 00:00:00.0000000",0,0,0,2373377.4,2373377.4,983028.72,1866130,1866130,3625212.4,NA,0,1,0,0,0,3,1,0,1,NA,NA,2,NA,"Purchase Order","2009-11-27 00:00:00.0000000","2010-09-30 00:00:00.0000000","","ORG-2877","Services"
18501965,NA,"2011-12-31","2011-12-31",5,9170000,9170000,9170000,2011,2011,1,"HTC71111DC002","0345",NA,NA,432434,"","9776","HTC711",NA,NA,"J","000","FAIR","D",NA,"True",NA,NA,9170000,"2011-07-01 00:00:00.0000000","2011-09-01 00:00:00.0000000",0,0,0,-244000,-244000,-244000,9414000,9414000,9414000,NA,0,1,0,0,0,2,1,0,1,0,0,1,"MULTIPLE AWARD","Indefinite Delivery Contract","2011-12-31 00:00:00.0000000","2011-12-31 00:00:00.0000000","","","Services"
10060551,NA,"2011-05-31","2011-04-11",37,37421856.4637,37421856.4637,37421896.4637,2010,2013,1,"FA810809D0004","0019",NA,NA,284590,"","5700","FA8108",NA,NA,"","000","FAIR","A",NA,"False",NA,NA,37421856.4637,"2010-04-15 00:00:00.0000000","2013-06-18 00:00:00.0000000",0,0,0,-4464500,-4464500,-4464500,7950786.85,7950786.85,7950786.85,NA,1,1,0,0,0,4,1,0,1,NA,NA,7,"MULTIPLE AWARD","Indefinite Delivery Contract","2011-04-30 00:00:00.0000000","2011-04-30 00:00:00.0000000","","ORG-2825","Services"
26170251,NA,"2013-05-26","2013-05-26",1,357000.75,357000.75,357000.75,2013,2013,1,"SPM50011DBP02","0ER4",NA,NA,293127,"","97AS","SPM8E1",NA,NA,"J","000","","A",NA,"True",NA,NA,357000.75,"2013-05-14 00:00:00.0000000","2013-05-14 00:00:00.0000000",0,0,0,0,0,0,357000.75,357000.75,357000.75,4,0,0,0,0,0,0,0,1,1,NA,NA,4,"SINGLE AWARD","Indefinite Delivery Contract","2013-05-26 00:00:00.0000000","2013-05-26 00:00:00.0000000","","ORG-2781","Products"
7955054,NA,"2013-09-15","2013-09-15",12,13292244.5495,13292244.5495,13292244.5495,2011,2013,0,"","W52P1J11C0050",NA,NA,23356,"","2100","W52P1J",NA,NA,"J","000","","D",NA,"True",NA,NA,13292244.5495,"2011-09-08 00:00:00.0000000","2013-03-27 00:00:00.0000000",0,0,0,9150011.7995,9150011.7995,9150011.7995,1832369,1832369,1832369,NA,0,1,0,0,0,9,1,0,1,NA,NA,1,NA,"Definitive Contract","2012-03-15 00:00:00.0000000","2012-03-15 00:00:00.0000000","","ORG-2877","Services"
9823427,NA,"2010-09-30","2010-09-30",13,42723925.01,42723925.53,42723925.53,2009,2009,1,"F0470102D0006","0128",NA,NA,377632,"","5700","FA8806",NA,NA,"","000","","A",NA,"",NA,NA,42723925.01,"2008-11-20 00:00:00.0000000","2009-09-23 00:00:00.0000000",0,0,0,2703311.1,-1855068.63,-1855068.63,0,32699578.22,32699578.22,NA,0,1,0,0,0,1,1,1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract","2012-10-27 00:00:00.0000000","2012-10-27 00:00:00.0000000","","ORG-2834","Services"
24579119,NA,"2010-12-31","2010-12-31",3,3879072,3879072,3879072,2009,2010,1,"W58RGZ08D0200","0003",NA,NA,311199,"","2100","W58RGZ",NA,NA,"J","156","","A",NA,"True",NA,NA,3879072,"2009-08-27 00:00:00.0000000","2010-03-09 00:00:00.0000000",0,0,0,0,0,0,3879072,3879072,3879072,NA,0,1,0,0,0,0,0,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2010-02-27 00:00:00.0000000","2010-02-27 00:00:00.0000000","","ORG-2877","Products"
9169133,NA,NA,"2001-12-31",4,2029557,0,0,2001,2002,1,"DAAD1700D5001","3",NA,NA,250276,"","2100","AD17",NA,NA,"Y","1000","","D",NA,"False",NA,NA,2029557,"2000-12-22 00:00:00.0000000","2002-07-25 00:00:00.0000000",0,0,0,0,0,0,1980141,0,0,NA,0,1,0,0,0,0,0,0,1,NA,NA,11,"SINGLE AWARD","Indefinite Delivery Contract","2001-12-31 00:00:00.0000000","","","ORG-2877","Services"
21665904,NA,"2006-11-27","2006-11-27",1,470944,470944,470944,2007,2007,1,"SPM30007D3154","310C",NA,NA,353668,"","97AS","SPM300",NA,NA,"J","000","","A",NA,"True",NA,NA,470944,"2006-11-06 00:00:00.0000000","2006-11-06 00:00:00.0000000",0,0,0,0,0,0,470944,470944,470944,5,0,0,0,0,0,0,0,1,1,NA,NA,5,"SINGLE AWARD","Indefinite Delivery Contract","2006-11-27 00:00:00.0000000","2006-11-27 00:00:00.0000000","","ORG-2786","Products"
9961912,NA,"2009-09-29","2009-09-29",2,327470,327470,327470,2008,2009,1,"FA251704D0001","8178",NA,NA,443845,"","5700","FA2517",NA,NA,"U","000","","D",NA,"False",NA,NA,327470,"2008-09-30 00:00:00.0000000","2009-01-26 00:00:00.0000000",0,0,0,32000,32000,32000,295470,295470,295470,NA,0,1,0,0,0,1,1,0,1,NA,NA,7,"SINGLE AWARD","Indefinite Delivery Contract","2009-09-29 00:00:00.0000000","2009-09-29 00:00:00.0000000","","ORG-2834","Services"
24940821,NA,NA,"2005-06-30",60,-120128188,0,0,2005,2005,1,"W91GXY05D0001","0506",NA,NA,136194,"","2100","W91GXY",NA,NA,"J","000","","A",NA,"True",NA,NA,-120128188,"2005-06-01 00:00:00.0000000","2005-06-01 00:00:00.0000000",0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2005-06-30 00:00:00.0000000","","","ORG-2874","Products"
18694851,NA,NA,"2006-04-30",5,6e+05,0,0,2006,2006,1,"N0003304D8004","0038",NA,NA,366858,"","1700","N00033",NA,NA,"J","000","","A",NA,"True",NA,NA,6e+05,"2005-12-13 00:00:00.0000000","2006-09-25 00:00:00.0000000",310667,0,0,0,0,0,289333,0,0,NA,0,1,0,4,1,0,0,1,1,NA,NA,5,"SINGLE AWARD","Indefinite Delivery Contract","2006-04-30 00:00:00.0000000","","","ORG-2939","Products"
22475650,NA,NA,"2006-08-17",1,240323,0,0,2006,2006,1,"SPM54006DBP01","SM72",NA,NA,385309,"","97AS","SP0500",NA,NA,"J","000","","A",NA,"True",NA,NA,240323,"2006-08-17 00:00:00.0000000","2006-08-17 00:00:00.0000000",0,0,0,0,0,0,240323,0,0,2,0,0,0,0,0,0,0,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2006-08-17 00:00:00.0000000","","","ORG-2781","Products"
3532218,NA,"2007-06-29","2007-06-29",15,10530589,1699171,10530589,2002,2007,0,"","N6600102C8019",NA,NA,23356,"","1700","",NA,NA,"U","000","","",NA,"False",NA,NA,10530589,"2002-06-26 00:00:00.0000000","2007-04-30 00:00:00.0000000",0,0,0,3092870,0,0,225990,1699171,10530589,NA,0,1,0,0,0,5,1,0,1,NA,NA,1,NA,"Definitive Contract","2003-12-25 00:00:00.0000000","2007-01-27 00:00:00.0000000","","ORG-2944","R&D"
24665415,NA,NA,"2005-10-06",3,1855449,0,0,2005,2005,1,"W911SG04D0012","0002",NA,NA,443473,"","2100","W911SG",NA,NA,"J","000","","D",NA,"True",NA,NA,1855449,"2004-11-04 00:00:00.0000000","2004-12-28 00:00:00.0000000",1355449,0,0,0,0,0,5e+05,0,0,NA,0,1,0,2,1,0,0,0,1,NA,NA,7,"SINGLE AWARD","Indefinite Delivery Contract","2005-10-06 00:00:00.0000000","","","ORG-2876","Services"
1344494,NA,"2011-10-31","2011-10-31",36,13840250.64,13848588.14,13848588.14,2007,2012,0,"","FA700007C0002",NA,NA,23356,"","5700","FA7000",NA,NA,"","000","","D",NA,"True",NA,NA,13840250.64,"2006-11-01 00:00:00.0000000","2012-01-06 00:00:00.0000000",0,0,0,-25442.21,10931572.77,12070.09,2597214,2597214,12986069,NA,0,1,0,0,0,9,1,0,1,NA,NA,20,NA,"Definitive Contract","2007-10-31 00:00:00.0000000","2011-10-31 00:00:00.0000000","","ORG-2839","Services"
3078563,NA,NA,"2005-07-21",1,6169,0,0,2005,2005,0,"","N0017305P1435",NA,NA,23356,"","1700","N00173",NA,NA,"J","000","","A",NA,"True",NA,NA,6169,"2005-06-21 00:00:00.0000000","2005-06-21 00:00:00.0000000",0,0,0,0,0,0,6169,0,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,NA,"Purchase Order","2005-07-21 00:00:00.0000000","","","ORG-2945","R&D"
10105887,NA,"2011-09-30","2011-09-30",1,3922148.06,3922148.06,3922148.06,2011,2011,1,"FA877104D0003","ZW01",NA,NA,107764,"","2100","W912DY",NA,NA,"J","000","FAIR","D",NA,"True",NA,NA,3922148.06,"2011-09-30 00:00:00.0000000","2011-09-30 00:00:00.0000000",0,0,0,0,0,0,3922148.06,3922148.06,3922148.06,4,0,0,0,0,0,0,0,0,1,NA,NA,4,"MULTIPLE AWARD","Indefinite Delivery Contract","2011-09-30 00:00:00.0000000","2011-09-30 00:00:00.0000000","","ORG-2872","Products"
24966971,NA,"2010-08-10","2010-08-10",3,3040525.88,3040525.88,3040525.88,2010,2010,1,"W91QUZ06D0002","G8C8",NA,NA,100754,"","2100","W911SD",NA,NA,"J","000","FAIR","A",NA,"True",NA,NA,3040525.88,"2010-06-28 00:00:00.0000000","2010-08-25 00:00:00.0000000",0,0,0,0,0,0,3232054,3232054,3232054,NA,0,1,0,0,0,0,0,0,1,NA,NA,4,"MULTIPLE AWARD","Indefinite Delivery Contract","2010-08-10 00:00:00.0000000","2010-08-10 00:00:00.0000000","","ORG-2877","Products"
15495920,NA,"2012-04-23","2012-04-23",14,2498453.11,2498453.11,2498453.11,2007,2012,1,"GS10F0288K","SP470307F9001",NA,NA,286287,"","97AS","SP4703",NA,NA,"Y","000","FAIR","A",NA,"False",NA,NA,2498453.11,"2007-01-22 00:00:00.0000000","2012-01-20 00:00:00.0000000",50000,50000,50000,419541.83,419541.83,419541.83,110000,4668346,4668346,NA,0,1,0,1,1,3,1,0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule","2011-07-21 00:00:00.0000000","2012-07-21 00:00:00.0000000","","ORG-2791","Services"
20941306,NA,"2008-10-06","2008-10-06",1,203899,203899,203899,2009,2009,1,"SPM20005D2100","AT53",NA,NA,42386,"","97AS","SPM200",NA,NA,"J","000","","A",NA,"True",NA,NA,203899,"2008-10-06 00:00:00.0000000","2008-10-06 00:00:00.0000000",0,0,0,0,0,0,203899,203899,203899,5,0,0,0,0,0,0,0,1,1,NA,NA,5,"SINGLE AWARD","Indefinite Delivery Contract","2008-10-06 00:00:00.0000000","2008-10-06 00:00:00.0000000","","ORG-2785","Products"
19205420,NA,"2013-09-30","2013-09-30",4,3129886.21,3129886.21,3129886.21,2011,2013,1,"N6247810D4019","0009",NA,NA,178018,"","1700","N62478",NA,NA,"J","000","FAIR","D",NA,"True",NA,NA,3129886.21,"2011-07-26 00:00:00.0000000","2013-04-16 00:00:00.0000000",0,0,0,29886.21,29886.21,29886.21,3100000,3100000,3100000,NA,0,1,0,0,0,1,1,0,1,NA,NA,6,"MULTIPLE AWARD","Indefinite Delivery Contract","2012-06-18 00:00:00.0000000","2012-06-18 00:00:00.0000000","","ORG-2940","Services"
21092265,NA,"2009-09-21","2009-09-21",1,80569,80569,80569,2009,2009,1,"SPM20005D3012","DS87",NA,NA,1066,"","97AS","SPM200",NA,NA,"J","000","","A",NA,"True",NA,NA,80569,"2009-09-19 00:00:00.0000000","2009-09-19 00:00:00.0000000",0,0,0,0,0,0,80569,80569,80569,5,0,0,0,0,0,0,0,1,1,NA,NA,5,"SINGLE AWARD","Indefinite Delivery Contract","2009-09-21 00:00:00.0000000","2009-09-21 00:00:00.0000000","","ORG-2785","Products"
24721573,NA,"2013-09-19","2013-09-19",2,3298000,3298000,3942000,2012,2013,1,"W9126G09D0095","0003",NA,NA,144391,"","2100","W9126G",NA,NA,"J","000","FAIR","D",NA,"True",NA,NA,3298000,"2012-09-23 00:00:00.0000000","2013-08-27 00:00:00.0000000",0,0,0,0,0,0,3298000,3298000,3942000,NA,0,1,0,0,0,1,1,0,1,NA,NA,3,"MULTIPLE AWARD","Indefinite Delivery Contract","2013-09-19 00:00:00.0000000","2013-09-19 00:00:00.0000000","","ORG-2872","Services"
10125386,NA,"2008-12-31","2008-12-31",1,392965.99,392965.99,392965.99,2008,2008,1,"FA890308D8775","5Y01",NA,NA,323790,"","5700","FA6643",NA,NA,"J","ZOP","FAIR","A",NA,"True",NA,NA,392965.99,"2008-07-18 00:00:00.0000000","2008-07-18 00:00:00.0000000",0,0,0,0,0,0,392965.99,392965.99,392965.99,1,0,0,0,0,0,0,0,0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract","2008-12-31 00:00:00.0000000","2008-12-31 00:00:00.0000000","","ORG-2838","Services"
557161,NA,"2008-05-06","2008-05-06",38,8256765.57,0,0,2003,2009,0,"","DACW3102C0022",NA,NA,23356,"","2100","",NA,NA,"J","000","","A",NA,"True",NA,NA,8256765.57,"2002-11-21 00:00:00.0000000","2009-02-25 00:00:00.0000000",0,0,0,1871076,0,0,0,0,0,NA,0,1,0,0,0,32,1,1,1,NA,NA,3,NA,"Definitive Contract","2004-12-18 00:00:00.0000000","2004-12-18 00:00:00.0000000","","ORG-2872","Services"
16599491,NA,"2010-04-30","2010-04-30",33,3201992.47,0,0,2005,2011,1,"GS23F0060K","W911QY05F0073",NA,NA,288336,"","2100","W911QY",NA,NA,"","000","","A",NA,"False",NA,NA,3201992.47,"2005-01-28 00:00:00.0000000","2011-02-15 00:00:00.0000000",388405,0,0,1446717,0,0,403636,0,0,NA,0,1,0,5,1,7,1,0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule","2006-01-31 00:00:00.0000000","","","ORG-2877","Services"
19331709,NA,"2012-09-30","2012-09-30",4,149998.67,149998.67,149998.67,2012,2012,1,"N6523607D7880","0426",NA,NA,65893,"","1700","N65236",NA,NA,"U","000","","A",NA,"False",NA,NA,149998.67,"2011-12-09 00:00:00.0000000","2012-05-14 00:00:00.0000000",0,0,0,0,0,0,15000,149998.67,149998.67,NA,0,1,0,0,0,0,0,1,1,NA,NA,6,"SINGLE AWARD","Indefinite Delivery Contract","2012-09-30 00:00:00.0000000","2012-09-30 00:00:00.0000000","","ORG-2944","Services"
21483429,NA,NA,"2004-06-14",1,71619,0,0,2004,2004,1,"SPM30004D2986","163T",NA,NA,30929,"","97AS","013H",NA,NA,"J","000","","A",NA,"True",NA,NA,71619,"2004-06-11 00:00:00.0000000","2004-06-11 00:00:00.0000000",0,0,0,0,0,0,71619,0,0,3,0,0,0,0,0,0,0,1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract","2004-06-14 00:00:00.0000000","","","","Products"
18803054,NA,"2012-09-04","2012-09-04",132,17926798.63,35220031.93,107563336.68,2007,2013,1,"N0017805D4573","4Y03",NA,NA,26661,"","1700","N68335",NA,NA,"","ZOP","","A",NA,"False",NA,NA,17926798.63,"2007-08-24 00:00:00.0000000","2012-12-17 00:00:00.0000000",0,0,0,0,3520721.34,0,250000,3458561.83,17927222.78,NA,0,1,0,0,0,1,1,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2009-03-31 00:00:00.0000000","2009-03-31 00:00:00.0000000","","ORG-2936","R&D"
9961044,NA,"2013-07-26","2013-07-26",4,1994931,1994931,1994931,2011,2013,1,"FA251704D0001","1031",NA,NA,443845,"","5700","FA2517",NA,NA,"U","000","","D",NA,"False",NA,NA,1994931,"2011-03-01 00:00:00.0000000","2013-01-09 00:00:00.0000000",0,0,0,434951,434951,434951,1559980,1559980,1559980,NA,0,1,0,0,0,2,1,0,1,NA,NA,7,"SINGLE AWARD","Indefinite Delivery Contract","2013-03-04 00:00:00.0000000","2013-03-04 00:00:00.0000000","","ORG-2834","Services"
20416558,NA,NA,"2007-03-31",2,7500011,0,0,2006,2006,1,"SP060002D1507","B001",NA,NA,316714,"","97AS","SP0600",NA,NA,"K","000","","A",NA,"True",NA,NA,7500011,"2006-02-14 00:00:00.0000000","2006-02-14 00:00:00.0000000",0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract","2007-03-31 00:00:00.0000000","","","ORG-2775","Products"
25023705,NA,"2009-09-30","2009-09-30",2,104581.34,104581.34,104581.34,2009,2010,1,"W91QVN07D0033","0551",NA,NA,187636,"","2100","W91QVN",NA,NA,"J","000","","A",NA,"True",NA,NA,104581.34,"2009-05-18 00:00:00.0000000","2010-08-04 00:00:00.0000000",0,0,0,0,0,0,104837.19,104837.19,104837.19,NA,0,1,0,0,0,0,0,1,1,NA,NA,28,"SINGLE AWARD","Indefinite Delivery Contract","2009-09-30 00:00:00.0000000","2009-09-30 00:00:00.0000000","","ORG-2877","Products"
